report_id,report_year,facility_id,jurisdiction_code,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_sort_order,substance_name,air_point_emission_kg,air_point_eet,air_fugitive_emission_kg,air_fugitive_eet,air_total_emission_kg,water_emission_kg,water_eet,land_emission_kg,land_eet,suburb,state,postcode,latitude,longitude,pivot_facility_name
407776,2004/2005,546204,WA,WA0751,MELCHIORRE FEEDLOT&#xd;,A.J MELCHIORRE & C MELCHIORRE & J MELCHIORRE & K.J MELCHIORRE & R.D MELCHIORRE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,12607,___4_,12607,,,,,Cuballing,WA,6311,-32.861111,117.014722,"MELCHIORRE FEEDLOT&#xd;, Cuballing WA (WA0751)"
407820,2004/2005,546268,WA,WA0773,WILLYUNG FEEDLOT,A.S LYON & D.A LYON & W.A LYON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,28840,___4_,28840,,,,,Albany,WA,6330,-34.935833,117.853889,"Willyung Farms, Albany WA (WA0773)"
378606,2004/2005,511556,QLD,Q063ALP001,Felton Feedlot,ALPAIR PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,41859,___4_,41859,,,,,Pittsworth,QLD,4356,-27.807586,151.730471,"Felton Feedlot, Pittsworth QLD (Q063ALP001)"
378660,2004/2005,511618,QLD,Q063AQU001,Yarranbrook Feedlot,AQUALARK PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,845626,_____,845626,,,,,Inglewood,QLD,4387,-28.427244,150.96566,"Yarranbrook Feedlot, Inglewood QLD (Q063AQU001)"
407806,2004/2005,546246,WA,WA0764,Arizona Farms&#xd;,ARIZONA FARMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,247200,___4_,247200,,,,,Lake Grace,WA,6353,-33.268611,118.649167,"Arizona Farms, Lake Grace WA (WA0764)"
407778,2004/2005,546208,WA,WA0753,Georgina Feedlot,ASTRIK PTY. LTD. AS TRUSTEE FOR THE GRANGE UNIT TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,659200,___4_,659200,,,,,Via Walkaway,WA,6528,-28.868889,114.755833,"Georgina Feedlot, Via Walkaway WA (WA0753)"
359038,2004/2005,488524,NSW,402,Caroona Feedlot,AUSTRALIA MEAT HOLDINGS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1893708,___4_,1893708,,,,,Quirindi,NSW,2343,-31.391667,150.375,"Caroona Feedlot, Quirindi NSW (402)"
378628,2004/2005,511582,QLD,Q063AMH001,Mungindi Feedlot,AUSTRALIA MEAT HOLDINGS PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,653786,___4_,653786,,,,,Mungindi Via Talwood,QLD,4497,-28.773053,149.108229,"Mungindi Feedlot, Mungindi Via Talwood QLD (Q063AMH001)"
359112,2004/2005,488612,NSW,409,Prime City Feedlot,AUSTRALIA MEAT HOLDINGS PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,2809320,___4_,2809320,,,,,Tabbita,NSW,2652,-34.106111,145.736111,"Prime City Feedlot, Tabbita NSW (409)"
378644,2004/2005,511600,QLD,Q063AMH002,Beef City Feedlot,AUSTRALIA MEAT HOLDINGS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,2063694,___4_,2063694,,,,,Purrawanda,QLD,4356,-27.523639,151.619025,"Beef City Feedlot, Purrawanda QLD (Q063AMH002)"
378672,2004/2005,511632,QLD,Q063ARF001,Aronui Feedlot,AUSTRALIAN AGRICULTURAL COMPANY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1199167,___4_,1199167,,,,,Dalby,QLD,4405,-27.035665,151.333029,"Aronui Feedlot, Dalby QLD (Q063ARF001)"
378970,2004/2005,511992,QLD,Q063ILC004,Sondella,B ANGUS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,32301,___4_,32301,,,,,Clermont,QLD,4721,-22.589722,147.385556,"Sondella, Clermont QLD (Q063ILC004)"
378948,2004/2005,511964,QLD,Q063ILB040,Duaringa Station,B H DONOVAN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,40706,___4_,40706,,,,,Duaringa Station,QLD,4712,-23.677209,149.684747,"B H DONOVAN, Duaringa Station QLD (Q063ILB040)"
379434,2004/2005,512562,QLD,Q063WGV001,Rewan,BANNERHAWK PTY LTD T/A REWAN CATTLE COMPANY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,10877,___4_,10877,,,,,Rolleston,QLD,4702,-24.488056,148.580278,"Rewan, Rolleston QLD (Q063WGV001)"
378696,2004/2005,511660,QLD,Q063BHR001,Amber Downs Feedlot,BR & HM RICH,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,94348,_____,94348,,,,,Wandoan,QLD,4419,-26.17923,149.867177,"Amber Downs Feedlot, Wandoan QLD (Q063BHR001)"
379122,2004/2005,512180,QLD,Q063MBD001,Macquarie Downs,BROADWATER DOWNS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,37327,___4_,37327,,,,,Leyburn,QLD,4365,-27.902583,151.530952,"Macquarie Downs, Leyburn QLD (Q063MBD001)"
378732,2004/2005,511702,QLD,Q063BVP001,Bowenville Park,C B & F R BARTLETT,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,25132,___4_,25132,,,,,Irvingdale,QLD,4404,-27.2029,151.523,"Bowenville Park, Irvingdale QLD (Q063BVP001)"
379344,2004/2005,512448,QLD,Q063TCH001,Terencevale,C D HOLMES,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,14832,___4_,14832,,,,,Theodore,QLD,4719,-25.007031,150.191997,"Terencevale, Theodore QLD (Q063TCH001)"
379144,2004/2005,512208,QLD,Q063MCT001,Meadowlands,C R TRITTON PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,44002,___4_,44002,,,,,Richmond,QLD,4822,-20.596243,143.035211,"Meadowlands, Richmond QLD (Q063MCT001)"
358250,2004/2005,487618,NSW,343,Jindalee Feedlot,CARGILL FOODS AUSTRALIA LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,4343346,___4_,4343346,,,,,Springdale,NSW,2666,-34.455293,147.77504,"Teys Australia Jindalee, Springdale NSW (343)"
378978,2004/2005,512002,QLD,Q063ILC005,Spring Creek,CAUTEL PAST CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,37080,___4_,37080,,,,,Dalby,QLD,4405,-27.158626,151.181326,"Spring Creek, Dalby QLD (Q063ILC005)"
399136,2004/2005,535914,VIC,00024772,CHARLTON FEEDLOT P/L,CHARLTON FEEDLOT P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1370000,___4_,1370000,,,,,Yeungroon,VIC,3525,-36.345557,143.341432,"Teys Australia Charlton, Yeungroon VIC (00024772)"
378748,2004/2005,511726,QLD,Q063CGC001,Charvel Feedlot,CHARVEL GRAZING CO,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,15450,___4_,15450,,,,,Theodore,QLD,4719,-24.910787,150.026347,"Charvel Feedlot, Theodore QLD (Q063CGC001)"
378962,2004/2005,511982,QLD,Q063ILC003,Overflow,D & K ALSOP,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,28263,___4_,28263,,,,,Biloela,QLD,4715,-24.402778,150.451389,"Overflow, Biloela QLD (Q063ILC003)"
378930,2004/2005,511944,QLD,Q063ILB035,Mungala,D & M BRIDGEFORD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,38728,___4_,38728,,,,,Warra,QLD,4411,-26.951389,150.840556,"Mungala, Warra QLD (Q063ILB035)"
378800,2004/2005,511784,QLD,Q063DHB001,Brebner Feedlots,D BREBNER & D.J BREBNER & H BREBNER & S.D BREBNER,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,290625,___4_,290625,,,,,Kilkivan,QLD,4600,-26.238474,152.216382,"Saxby Feedlot, Kilkivan QLD (Q063DHB001)"
378824,2004/2005,511812,QLD,Q063DJC001,Wonga Plains Feedlot,DA JF CAMM PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,247200,___4_,247200,,,,,Bowenville,QLD,4404,-27.172806,151.538039,"Wonga Plains, Bowenville QLD (Q063DJC001)"
379412,2004/2005,512530,QLD,Q063WDH001,Warnoah,"DE, IN & RD HUTCHINSON",0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,144530,___4_,144530,,,,,Theodore,QLD,4719,-24.735809,149.955754,"Warnoah, Theodore QLD (Q063WDH001)"
379010,2004/2005,512042,QLD,Q063ILC011,Quail,DOUBLE D CATTLE CO. PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,39861,___4_,39861,,,,,Brymaroo,QLD,4403,-27.174522,151.59502,"Quail, Brymaroo QLD (Q063ILC011)"
378812,2004/2005,511798,QLD,Q063DHP001,Pinegrove Feedlot,DOUG HALL ENTERPRISES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,364373,___4_,364373,,,,,Millmerran,QLD,4357,-27.7696,151.222,"Pinegrove Feedlot, Millmerran QLD (Q063DHP001)"
407772,2004/2005,546192,WA,WA0747,Serpentine - Jarrahdale Holding Yards,FOWLER HOLDINGS TRADING COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,90640,___4_,90640,,,,,Mardella,WA,6125,-32.304444,115.930278,"Serpentine - Jarrahdale Holding Yards, Mardella WA (WA0747)"
378848,2004/2005,511842,QLD,Q063GDL001,Sabine Feedlot,GD & DE LOWERY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,25709,___4_,25709,,,,,Sabine Via Oakey,QLD,4401,-27.21,151.42,"Sabine Feedlot, Sabine Via Oakey QLD (Q063GDL001)"
378708,2004/2005,511674,QLD,Q063BLA001,Black's Feedlot,GD & VR BLACK,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,15656,___4_,15656,,,,,Kingaroy,QLD,4610,-26.6003,151.911,"Black's Feedlot, Kingaroy QLD (Q063BLA001)"
378840,2004/2005,511832,QLD,Q063FRI009,Glen Arden Feedlot,GLEN ARDEN FEEDLOT COMPANY PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,102753,___4_,102753,,,,,Roma,QLD,4455,-26.175,149.089167,"Glen Arden Feedlot, Roma QLD (Q063FRI009)"
378860,2004/2005,511856,QLD,Q063GLC001,Glenrae Feedlot,GLENRAE CATTLE CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,37492,___4_,37492,,,,,Warwick,QLD,4370,-28.3362,152.075,"Glenrae Feedlot, Warwick QLD (Q063GLC001)"
378880,2004/2005,511880,QLD,Q063GRE001,Greenwood farming Feedlot,GREENWOOD FARMING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,17551,_____,17551,,,,,Walkamin,QLD,4872,-17.139481,145.423,"Greenwood Farming Feedlot, Walkamin QLD (Q063GRE001)"
379376,2004/2005,512488,QLD,Q063WAG001,Risdon Park Feedlot,GROSS MEATS PTY. LTD.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,24308,___4_,24308,,,,,Warwick,QLD,4370,-28.3338,152.003,"Risdon Park Feedlot, Warwick QLD (Q063WAG001)"
378910,2004/2005,511916,QLD,Q063HGS001,Kainama Feedlot,H S GREEN & SONS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,33702,___4_,33702,,,,,Warra,QLD,4411,-27.021301,150.770699,"Kainama Feedlot, Warra QLD (Q063HGS001)"
378922,2004/2005,511930,QLD,Q063HPC001,Harrow Feedlot,HARROW PASTORAL CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,49440,___4_,49440,,,,,Cambooya,QLD,4358,-27.707397,151.786324,"Harrow, Cambooya QLD (Q063HPC001)"
396426,2004/2005,532638,VIC,00007630,Peechelba Beef,ICM FARM PRODUCTS AUST P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1510000,___4_,1510000,,,,,Peechelba,VIC,3678,-36.164134,146.215055,"Peechelba Beef, Peechelba VIC (00007630)"
379164,2004/2005,512232,QLD,Q063MJH001,Maroon,J D HAMILTON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,24720,___4_,24720,,,,,Eidsvold,QLD,4627,-25.4655,151.02,"Maroon, Eidsvold QLD (Q063MJH001)"
378760,2004/2005,511736,QLD,Q063CGG001,Enarra,J.C COGGAN & L.D COGGAN & P.J COGGAN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,92700,___4_,92700,,,,,Meandarra,QLD,4422,-27.759604,149.760762,"Enarra, Meandarra QLD (Q063CGG001)"
379038,2004/2005,512078,QLD,Q063JFL001,Kalarah Feedlot,JACEL PASTORAL P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,72018,___4_,72018,,,,,Emerald,QLD,4720,-23.337285,148.213965,"Kalarah Feedlot, Emerald QLD (Q063JFL001)"
379048,2004/2005,512092,QLD,Q063JJL001,Clonbrogan Feedlot,JC & JL LOGAN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,88292,___4_,88292,,,,,Drillham,QLD,4424,-26.618611,149.916111,"Clonbrogan Feedlot, Drillham QLD (Q063JJL001)"
379060,2004/2005,512104,QLD,Q063JRA001,Glenavon Feedlot,JOHN ROBERT ATKINSON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,11190,___4_,11190,,,,,Yaamba,QLD,4704,-22.979823,150.058284,"Glenavon Feedlot, Yaamba QLD (Q063JRA001)"
379262,2004/2005,512352,QLD,Q063PER001,Kjal Bottom Yard Feedlot,K B & J A PERKINS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,154170,___4_,154170,,,,,Wondai,QLD,4606,-26.316427,151.759962,"Kjal Bottom Yard Feedlot, Wondai QLD (Q063PER001)"
379250,2004/2005,512338,QLD,Q063PEA001,Glenelg Gold Feedlot,K B G & L N PEARCE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,26862,___4_,26862,,,,,Wandoan,QLD,4419,-25.835052,150.115279,"Glenelg Gold Feedlot, Wandoan QLD (Q063PEA001)"
379320,2004/2005,512420,QLD,Q063SIM001,Karinya Feedlot,KARINYA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,115360,___4_,115360,,,,,Taroom,QLD,4420,-25.223037,149.948741,"Karinya Feedlot, Taroom QLD (Q063SIM001)"
379072,2004/2005,512118,QLD,Q063KLF001,Berwick,KERWEE LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,550432,___4_,550432,,,,,Jondaryan,QLD,4403,-27.386804,151.547952,"Kerwee Feedlot, Jondaryan QLD (Q063KLF001)"
379080,2004/2005,512132,QLD,Q063KLF002,Kerwee Feedlot,KERWEE LOT FEEDERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,572350,___4_,572350,,,,,Jondaryan,QLD,4403,-27.376667,151.57,"Kerwee Feedlot, Jondaryan QLD (Q063KLF002)"
378872,2004/2005,511870,QLD,Q063GLD001,Gowanlock,L J & L E DONNELLY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,21671,___4_,21671,,,,,Goomeri,QLD,4601,-26.004185,151.991487,"Gowanlock, Goomeri QLD (Q063GLD001)"
407816,2004/2005,546260,WA,WA0771,Telina Downs Feedlot&#xd;,L MT & PE DELL&APOS;AGOSTINO,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,20270,___4_,20270,,,,,Esperance,WA,6450,-33.668056,122.336111,"Telina Downs Feedlot, Esperance WA (WA0771)"
379102,2004/2005,512156,QLD,Q063LFS001,Launcells,LAUNCELLS FEEDLOT SYSTEMS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,193393,___4_,193393,,,,,Drillham,QLD,4424,-26.735833,149.893055,"Launcells, Drillham QLD (Q063LFS001)"
378684,2004/2005,511646,QLD,Q063AVC001,Avonvale Feedlot Co,LEONARD G & RUBY H & PETER J & HELEN L LITTLE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,57598,___4_,57598,,,,,Toogoolawah,QLD,4313,-27.0654,152.3196583,"Avonvale Feedlot Co, Toogoolawah QLD (Q063AVC001)"
379092,2004/2005,512146,QLD,Q063LDF001,Lindley Downs Feedlot,LINDLEY DOWNS FARMING PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,20929,___4_,20929,,,,,Springsure,QLD,4722,-24.299444,148.350278,"Lindley Downs Feedlot, Springsure QLD (Q063LDF001)"
379388,2004/2005,512502,QLD,Q063WAL001,Wieambilla Feedlot,LLOYD FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,295841,___4_,295841,,,,,Chinchilla,QLD,4413,-26.891368,150.436782,"Wieambilla Feedlot, Chinchilla QLD (Q063WAL001)"
378940,2004/2005,511954,QLD,Q063ILB038,Lotus Park,LOTUS PARK GRAZING,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,145518,___4_,145518,,,,,Marlborough,QLD,4705,-22.7725,149.309444,"Lotus Park, Marlborough QLD (Q063ILB038)"
378790,2004/2005,511772,QLD,Q063DAV001,Wamba Feedlot,LT & MJ DAVIS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,74407,___4_,74407,,,,,Chinchilla,QLD,4413,-26.8841,150.609,"Wamba Feedlot, Chinchilla QLD (Q063DAV001)"
379152,2004/2005,512218,QLD,Q063MGG001,Murrameats Feedlot,M G GIBBS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,70287,___4_,70287,,,,,Goondiwindi,QLD,4390,-28.56655,150.34308,"Murrameats Feedlot, Goondiwindi QLD (Q063MGG001)"
379114,2004/2005,512170,QLD,Q063LMM001,Lillyvale Feedlot,M Y MORGAN & SONS FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,961278,___4_,961278,,,,,Condamine,QLD,4416,-27.009216,149.996717,"Lillyvale Feedlot, Condamine QLD (Q063LMM001)"
379172,2004/2005,512242,QLD,Q063MPC001,Maydan Feedlot,MAYDAN PATORAL CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,466878,___4_,466878,,,,,Warwick,QLD,4352,-28.119748,151.851812,"Maydan Feedlot, Warwick QLD (Q063MPC001)"
379130,2004/2005,512190,QLD,Q063MCI001,Penang Feedlot,MCINNERNEY BROS. (GRAZING) PTY. LTD.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,69447,___4_,69447,,,,,Bowenville,QLD,4404,-27.261055,151.506679,"Penang Feedlot, Bowenville QLD (Q063MCI001)"
378616,2004/2005,511568,QLD,Q063ALP002,Lemon Tree Feedlot,MCNAMEE PARTNERS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,733113,___4_,733113,,,,,Millmerran,QLD,4357,-27.7852,151.281,"Lemon Tree Feedlot, Millmerran QLD (Q063ALP002)"
379024,2004/2005,512060,QLD,Q063ILC015,Coorumbene,MIRA CATTLE COMPANY,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,22248,___4_,22248,,,,,Rolleston,QLD,4702,-24.466433,148.716783,"Coorumbene, Rolleston QLD (Q063ILC015)"
357774,2004/2005,487070,NSW,301,Myola Feedlot,MYOLA FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1788080,___4_,1788080,,,,,North Star,NSW,2408,-29.077447,150.339376,"Myola Feedlot, North Star NSW (301)"
379030,2004/2005,512070,QLD,Q063ILC016,Nomby,N H & E GILLECE,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,31996,___4_,31996,,,,,Goondiwindi,QLD,4390,-28.309248,150.286671,"Nomby, Goondiwindi QLD (Q063ILC016)"
378740,2004/2005,511712,QLD,Q063CCN001,Inverrio Feedlot,NOBBS CATTLE CO PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,40211,___4_,40211,,,,,Duaringa,QLD,4712,-23.761509,149.816219,"Inverrio Feedlot, Duaringa QLD (Q063CCN001)"
379216,2004/2005,512298,QLD,Q063NOL001,Wide Bay Feedlot,NOLAN MEATS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,329600,___4_,329600,,,,,Kilkivan,QLD,4600,-26.147876,152.176373,"Wide Bay Feedlot, Kilkivan QLD (Q063NOL001)"
379238,2004/2005,512324,QLD,Q063OAH001,Whyalla Feedlot,OAKEY HOLDINGS PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,3908150,1____,3908150,,,,,Texas,QLD,4385,-28.745209,151.052599,"Whyalla Feedlot, Texas QLD (Q063OAH001)"
379228,2004/2005,512312,QLD,Q063NYF001,Nyleta,P.C & P.K HALFORD FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,10218,___4_,10218,,,,,Mt Tyson,QLD,4356,-27.593056,151.538056,"Nyleta, Mt Tyson QLD (Q063NYF001)"
378720,2004/2005,511688,QLD,Q063BRN001,Pakaderinga Feedlot,PAKADERINGA PASTORAL CO,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,164800,___4_,164800,,,,,Nanango,QLD,4615,-26.26,151.55,"Pakaderinga Feedlot, Nanango QLD (Q063BRN001)"
407790,2004/2005,546220,WA,WA0755,Westbeef Feedlot&#xd;,PE & JR DAVIES,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,552,___4_,552,,,,,Kalannie,WA,6468,-30.452142,117.162827,"Westbeef Feedlot, Kalannie WA (WA0755)"
378898,2004/2005,511902,QLD,Q063HAM001,Tingoora Feedlot,PW HAMS,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,49770,___4_,49770,,,,,Wooroolin,QLD,4608,-26.417778,151.77,"Tingoora Feedlot, Wooroolin QLD (Q063HAM001)"
379296,2004/2005,512392,QLD,Q063RVC001,Nooroomba Feedlot,R T & V K CULLEN,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,30570,___4_,30570,,,,,Maidenwell,QLD,4615,-26.836667,151.731667,"Nooroomba Feedlot, Maidenwell QLD (Q063RVC001)"
365154,2004/2005,495768,NSW,925,Rangers Valley Feedlot,RANGERS VALLEY CATTLE STATION PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,2812521,___4_,2812521,,,,,Glen Innes,NSW,2370,-29.506296,151.729069,"Rangers Valley Feedlot, Glen Innes NSW (925)"
378954,2004/2005,511972,QLD,Q063ILC001,Ashby,RIDDLE G & GM,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,15738,___4_,15738,,,,,Clifton,QLD,4361,-27.911068,151.713496,"Ashby, Clifton QLD (Q063ILC001)"
358588,2004/2005,488008,NSW,371,Rockdale Beef Pty Limited,ROCKDALE BEEF PTY LIMITED,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,3815600,__3__,3815600,,,,,Yanco,NSW,2703,-34.644559,146.484172,"Riverina Feedlot, Yanco NSW (371)"
358984,2004/2005,488460,NSW,398,Solferino Feedlot,RYLEVISA PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,123000,___4_,123000,,,,,Young,NSW,2594,-34.264508,148.3457,"Solferino Feedlot, Young NSW (398)"
378986,2004/2005,512012,QLD,Q063ILC006,Villamosa,S R & G N R STEVENSON,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,35020,___4_,35020,,,,,Banana,QLD,4702,-24.050329,150.012328,"Villamosa, Banana QLD (Q063ILC006)"
407784,2004/2005,546212,WA,WA0754,S S Camarri & Co.&#xd;,S S CAMARRI & CO,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,42500,___4_,42500,,,,,Nannup,WA,6275,-33.813333,115.748056,"S S Camarri & Co, Nannup WA (WA0754)"
379352,2004/2005,512458,QLD,Q063TCS001,Sandalwood Feedlot,SANDALWOOD FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1304145,___4_,1304145,,,,,Dalby,QLD,4405,-27.135556,151.433889,"Sandalwood Feedlot, Dalby QLD (Q063TCS001)"
379308,2004/2005,512406,QLD,Q063SCB001,Hurdle Gully Feedlot,SCOTT B DOWLING,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,20930,___4_,20930,,,,,Monto,QLD,4630,-24.899694,150.105206,"Hurdle Gully Feedlot, Monto QLD (Q063SCB001)"
379332,2004/2005,512434,QLD,Q063SMF001,Smithfield Feedlot,SMITHFIELD FEEDLOT PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1195789,___4_,1195789,,,,,Proston,QLD,4613,-26.161711,151.549643,"Smithfield Feedlot, Proston QLD (Q063SMF001)"
379002,2004/2005,512032,QLD,Q063ILC010,Bottle Tree,STANBROKE BEEF PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,709134,___4_,709134,,,,,Chinchilla,QLD,4413,-26.813633,150.413639,"Stanbroke Feedlot, Chinchilla QLD (Q063ILC010)"
379442,2004/2005,512568,QLD,Q063WSF001,Wallona,STEVENS FARMING CO,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,14832,___4_,14832,,,,,Millmerran,QLD,4357,-28.034495,151.207881,"Wallona, Millmerran QLD (Q063WSF001)"
365170,2004/2005,495788,NSW,927,Yambinya Station Burraboi,TASMAN GROUP SERVICES PTY LTD,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,753000,___4_,753000,,,,,Burraboi,NSW,2732,-35.328653,144.267786,Yambinya Station Burraboi NSW (927)
386620,2004/2005,521172,TAS,TAS 145,Powranna Feedlot,TASMANIA FEEDLOT P/L,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,1054361,___4_,1054361,,,,,Powranna,TAS,7300,-41.687251,147.283891,"Powranna Feedlot, Powranna TAS (TAS 145)"
379184,2004/2005,512258,QLD,Q063NAP001,Wainui Feedlot,THE NORTH AUSTRALIA PAST CO.,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,518214,___4_,518214,,,,,Bowenville,QLD,4404,-27.19,151.27,"Wainui Feedlot, Bowenville QLD (Q063NAP001)"
407774,2004/2005,546200,WA,WA0749,Wongee Feedlot&#xd;,THE TRUSTEE FOR THE DOWLING FAMILY TRUST,0143,Beef Cattle Feedlots (Specialised),8,9,Ammonia (total),,,247400,___4_,247400,,,,,Popanyinning,WA,6309,-32.68,117.105278,"Wongee Feedlot, Popanyinning WA (WA0749)"
